id,value
1,2300
2,2300
3,2300
4,2300
5,2300
6,2300
7,2300
8,2300
9,2300
10,2300
11,2300
12,2300
13,2300
14,2300
15,2300
16,2300
17,2300
18,2300
19,2300
20,2300
21,2300
22,2300
23,2300
24,2300
25,2300
26,2300
27,2300
28,2300
29,2300
30,2300
31,2300
32,2300
33,2300
34,2300
35,2300
36,2300
37,2300
38,2300
39,2300
40,2300
41,2300
42,2300
43,2300
44,2300
45,2300
46,2300
47,2300
48,2300
49,2300
50,2300
51,2300
52,2300
53,2300
54,2300
55,2300
56,2300
57,2300
58,2300
59,2300
60,2300
61,2300
62,2300
63,2300
64,2300
65,2300
66,2300
67,2300
68,2300
69,2300
70,2300
71,2300
72,2300
73,2300
74,2400
75,2400
76,2400
77,2400
78,2400
79,2400
80,2400
81,2400
82,2400
83,2400
84,2400
85,2400
86,2400
87,2400
88,2400
89,2400
90,2400
91,2400
92,2400
93,2400
94,2400
95,2400
96,2400
97,2400
98,2400
99,2400
100,2400
101,2400
102,2400
103,2400
104,2400
105,2400
106,2400
107,2400
108,2400
109,2400
110,2400
111,2400
112,2400
113,2400
114,2400
115,2400
116,2400
117,2400
118,2400
119,2400
120,2400
121,2400
122,2400
123,2400
124,2400
125,2400
126,2400
127,2400
128,2400
129,2400
130,2400
131,2400
132,2400
133,2400
134,2400
135,2400
136,2500
137,2500
138,2500
139,2500
140,2500
141,2500
142,2500
143,2500
144,2500
145,2500
146,2500
147,2500
148,2500
149,2500
150,2500
151,2500
152,2500
153,2500
154,2500
155,2500
156,2500
157,2500
158,2500
159,2500
160,2500
161,2500
162,2500
163,2500
164,2500
165,2500
166,2500
167,2500
168,2500
169,2500
170,2500
171,2500
172,2500
173,2500
174,2500
175,2500
176,2500
177,2500
178,2500
179,2500
180,2500
181,2500
182,2500
183,2500
184,2500
185,2500
186,2500
187,2500
188,2500
189,2500
190,2500
191,2500
192,2500
193,2500
194,2500
195,2500
196,2500
197,2500
198,2500
199,2500
200,2500
201,2500
202,2500
203,2500
204,2500
205,2500
206,2500
207,2500
208,2500
209,2500
210,2500
211,2500
212,2500
213,2500
214,2500
215,2500
216,2500
217,2500
218,2500
219,2500
220,2500
221,2500
222,2500
223,2500
224,2500
225,2500
226,2600
227,2600
228,2600
229,2600
230,2600
231,2600
232,2600
233,2600
234,2600
235,2600
236,2600
237,2600
238,2600
239,2600
240,2600
241,2600
242,2600
243,2600
244,2600
245,2600
246,2600
247,2600
248,2600
249,2600
250,2600
251,2600
252,2500
253,2500
254,2500
255,2500
256,2500
257,2500
258,2500
259,2500
260,2500
261,2500
262,2500
263,2500
264,2500
265,2500
266,2500
267,2500
268,2500
269,2500
270,2500
271,2500
272,2500
273,2500
274,2500
275,2500
276,2500
277,2500
278,2600
279,2600
280,2600
281,2600
282,2600
283,2600
284,2600
285,2600
286,2600
287,2600
288,2600
289,2600
290,2600
291,2600
292,2600
